0,-0.575986391067042,-0.305016916839191,-0.318517848005152,-0.0323589386334357,0.0450180355401974,-0.388474523985942
1,-0.575986391067042,-0.146159445414589,-0.318517848005152,0.0466069456833505,-0.00294162515109646,0.0913479931997738
0,-0.575986391067042,-0.27324542255427,-0.318517848005152,-0.0574259793839769,-0.274713035735095,0.481553853479208
1,-0.0771220437913792,-0.125734913374283,-0.318517848005152,0.126827750688524,2.7547388645983,0.515160099819063
1,-0.575986391067042,0.15113096539431,0.707246685935886,-0.0286255495854828,-0.00294162515109646,1.10700343813763
1,-0.575986391067042,2.19698825809829,-0.318517848005152,-0.0634809717054468,-0.122840776879331,-0.295123839708565
0,0.0919845146071505,-0.215375915106737,-0.318517848005152,-0.109693426055318,-0.274713035735095,-0.377272441872657
0,-0.575986391067042,0.517637845895356,-0.318517848005152,-0.126132887073195,-0.3626390803358,-0.485559235634413
1,-0.178585978830497,0.18290245967923,0.273949598322861,0.101572471834725,5.16870845272675,2.23841373157943
1,-0.322326553469247,0.386013083857829,0.216471413231338,-0.0797321946200655,-0.218760098261919,-0.222310305972211
1,-0.575986391067042,-0.305016916839191,0.601133113459227,-0.0122174615848156,-0.194780267916272,-0.422080770325797
0,-0.575986391067042,-0.305016916839191,-0.318517848005152,-0.124532863195501,-0.3626390803358,-0.472490139835581
0,0.903695994920093,-0.173392154801663,-0.318517848005152,-0.100626624081718,-0.298692866080742,-0.356735291331634
0,-0.237773274269982,-0.305016916839191,-0.318517848005152,-0.0286255495854828,0.300802892560431,-0.0318749100463633
0,0.155399474006599,-0.305016916839191,-0.318517848005152,-0.103763925802687,-0.354645803553918,-0.45008597560901
1,-0.360375529108916,-0.282322992349962,0.402170165065491,-0.107026719592495,-0.298692866080742,0.334059772320953
0,-0.575986391067042,-0.305016916839191,-0.318517848005152,-0.124156386988985,-0.370632357117682,-0.465022085093391
1,0.0285695552077018,0.0739716221309316,0.455226951303821,0.0700112165217782,5.11275551525358,1.88181411763986
0,1.4321539899155,-0.305016916839191,-0.318517848005152,-0.0542573046457984,-0.306686142862624,-0.371671400816014
0,-0.575986391067042,-0.305016916839191,-0.318517848005152,-0.131999641291407,-0.386618910681447,-0.513564440917626
0,-0.575986391067042,-0.305016916839191,-0.318517848005152,-0.127544672847631,-0.378625633899565,-0.506096386175436
0,-0.575986391067042,-0.305016916839191,-0.318517848005152,-0.0425865422437942,-0.186786991134389,-0.377272441872657
0,-0.575986391067042,-0.305016916839191,-0.318517848005152,-0.124156386988985,-0.378625633899565,-0.511697427232079
1,-0.415335160588438,0.220347435086458,-0.318517848005152,0.0857604711610419,0.12495080335902,0.235108046986934
0,-0.575986391067042,-0.305016916839191,-0.318517848005152,-0.131999641291407,-0.386618910681447,-0.509830413546531
1,0.0454802110475548,0.0285837731524738,0.331427783414385,2.07979807199164,1.8514985882456,0.0129334184067774
0,-0.575986391067042,-0.305016916839191,-0.318517848005152,-0.10846987838414,-0.370632357117682,-0.507963399860984
1,-0.575986391067042,0.19878820682169,1.31739972767668,-0.0876695679741167,-0.266719758953212,-0.259650579683162
1,-0.157447659030681,-0.204028952862122,0.0307726613971844,-0.00923702494989519,0.364749106815489,1.92848945977854
1,-0.575986391067042,-0.305016916839191,0.464069749010209,-0.0430257644847298,0.236856678305373,-0.127092608009287
0,1.28841341527675,-0.305016916839191,-0.318517848005152,-0.0631986145505596,-0.306686142862624,-0.336198140790611
0,-0.575986391067042,-0.305016916839191,-0.318517848005152,-0.0849401154768738,-0.3626390803358,-0.502362358804341
1,0.176537793806415,-0.305016916839191,-0.318517848005152,-0.123372061558742,-0.338659249990153,-0.425814797696892
0,-0.575986391067042,-0.305016916839191,-0.318517848005152,-0.12155242656058,-0.370632357117682,-0.498628331433246
0,-0.3392372093091,-0.143890052965666,-0.00459852942836868,-0.102697243217558,-0.242739928607566,0.194033745904888
1,-0.575986391067042,-0.16317988878151,-0.318517848005152,-0.0419277088823907,-0.186786991134389,-0.239113429142139
0,0.358327344084835,-0.305016916839191,-0.318517848005152,-0.0948539889151354,-0.298692866080742,-0.366070359759371
0,-0.575986391067042,-0.305016916839191,-0.318517848005152,0.0506854379206101,0.74842639234584,0.345261854434238
1,-0.575986391067042,0.757058749256721,-0.318517848005152,-0.0194960015774634,-0.202773544698154,-0.272719675481995
0,-0.19549663467035,-0.305016916839191,-0.318517848005152,-0.101818798735686,-0.274713035735095,-0.231645374399949
0,-0.575986391067042,-0.305016916839191,-0.318517848005152,-0.131999641291407,-0.386618910681447,-0.511697427232079
1,-0.364603193068879,-0.282322992349962,0.393327367359103,-0.0977089334812171,0.0130449284126681,0.47968683979366
0,0.535889230403291,-0.305016916839191,-0.318517848005152,-0.0825871391861472,-0.274713035735095,-0.328730086048421
